item_id,quantity
214552271,5
214552273,5
214552277,9
214552280,3
214552282,3
214552288,2
214552295,2
214552297,2
214552299,4
214552367,5
214552370,10
214552378,27
214552382,24
214552385,27
214552387,64
214552395,12
214552427,2
214552430,10
214552434,5
214552445,22
214552449,34
214552453,2
214552457,5
214552460,6
214552464,3
214552468,7
214552470,24
214552472,5
214552475,8
214552477,7
214552481,3
214552483,9
214552485,5
214552496,1
214552498,1
214552502,2
214552509,2
214552515,1
214552522,40
214552535,1
214552539,1
214552543,4
214552545,1
214552580,1
214552595,2
214552597,1
214552607,1
214552610,1
214552616,1
214552620,1
214552629,1
214552633,1
214552637,1
214552650,1
214552652,1
214552655,1
214552657,5
214552672,2
214552674,4
214552676,3
214552678,2
214552680,3
214552682,12
214552685,16
214552687,12
214552689,15
214552691,8
214552693,27
214552695,24
214552843,94
214552929,1
214552933,16
214552935,28
214552937,22
214552950,30
214552980,27
214553257,40
214553426,29
214553533,47
214553535,15
214553537,35
214553540,5
214553544,2
214553555,4
214553561,30
214553565,46
214553567,1
214553572,41
214553578,19
214553580,83
214553587,84
214553595,36
214553597,47
214553604,160
214553621,5
214553653,15
214553698,1
214553700,354
214553702,266
214553730,50
214553732,87
214553735,113
214553743,4
214553745,8
214553762,216
214553773,3
214553810,153
214553837,100
214553844,18
214553855,47
214553863,34
214553865,3
214553936,82
214554000,80
214554116,5
214554118,28
214554131,108
214554155,9
214554167,5
214554170,69
214554191,1
214554234,34
214554270,7
214554272,1
214554277,75
214554283,121
214554285,10
214554296,58
214554300,1
214554332,18
214554350,7
214554358,67
214554371,100
214554382,62
214554384,138
214554431,9
214554450,120
214554504,1
214554510,306
214554519,2
214554525,6
214554585,15
214554637,18
214554662,44
214554667,2
214554675,15
214554699,3
214554707,18
214554714,32
214554725,3
214554765,1
214554785,52
214554793,21
214554862,30
214554913,2
214554950,48
214554954,29
214554967,192
214554973,2
214554982,237
214555005,1
214555033,5
214555070,1
214555134,4
214555237,81
214555262,34
214555299,3
214555333,32
214555378,71
214555438,31
214555492,11
214555500,16
214555558,2
214555562,1
214555640,2
214555687,10
214555693,15
214555704,21
214555708,15
214555798,4
214555832,2
214555847,7
214555873,3
214555888,1
214555890,8
214555903,9
214555910,116
214555914,80
214555944,1
214555952,3
214555959,1
214555987,16
214556025,11
214556055,98
214556057,33
214556167,1
214556210,28
214556212,289
214556216,130
214556218,176
214556334,24
214556342,21
214556345,7
214556355,11
214556477,145
214556488,34
214556561,18
214556563,25
214556595,20
214556651,60
214556653,1
214556717,24
214556728,217
214556784,1
214556822,7
214556840,81
214556861,17
214556863,8
214556906,18
214556938,1
214556940,33
214556942,76
214557009,15
214557015,4
214557041,26
214557043,74
214557092,4
214557095,9
214557176,7
214557206,62
214557217,3
214557223,167
214557232,48
214557234,21
214557236,26
214557257,35
214557262,34
214557268,146
214557270,28
214557279,69
214557313,49
214557322,22
214557367,35
214557416,6
214557497,22
214557510,69
214557525,7
214557551,5
214557607,95
214557701,12
214557718,1
214557755,11
214557763,1
214557774,22
214557817,42
214557913,6
214558014,1
214558044,14
214558080,3
214558160,16
214558192,230
214558254,36
214558258,13
214558260,9
214558269,22
214558331,150
214558346,2
214558389,10
214558397,14
214558460,10
214558592,3
214558597,3
214558605,66
214558704,10
214558721,2
214558783,7
214558807,11
214558824,3
214558955,8
214558997,30
214559117,9
214559220,1
214559235,1
214559259,15
214559317,1
214559340,13
214559471,3
214559473,9
214559475,1
214559490,10
214559501,2
214559507,30
214559559,9
214559563,7
214559582,9
214559589,2
214559617,2
214559623,3
214559625,10
214559630,2
214559647,11
214559651,4
214559653,16
214559660,73
214559672,16
214559726,237
214559730,30
214559786,3
214559792,6
214559799,2
214559803,21
214559805,29
214559814,5
214559848,19
214559852,2
214559855,4
214559859,24
214559861,1
214559870,5
214559876,18
214559891,5
214559900,6
214559915,18
214559940,68
214559960,56
214560011,4
214560013,195
214560062,3
214560065,9
214560067,5
214560069,20
214560071,7
214560077,1
214560140,15
214560170,20
214560187,225
214560240,15
214560260,14
214560279,3
214560354,134
214560420,11
214560427,8
214560440,3
214560476,2
214560478,14
214560480,15
214560482,1
214560500,145
214560506,2
214560510,5
214560515,14
214560517,1
214560523,4
214560534,96
214560585,16
214560587,59
214560613,19
214560615,32
214560622,11
214561402,29
214561434,50
214561438,9
214561445,3
214561453,20
214561457,118
214561462,31
214561468,14
214561472,12
214561475,15
214561477,30
214561479,7
214561481,51
214561485,25
214561494,17
214561496,77
214561498,1
214561500,18
214561502,11
214561505,2
214561507,1
214561520,15
214561558,100
214561603,71
214561644,11
214561674,82
214561676,6
214561678,2
214561680,3
214561682,10
214561685,21
214561687,51
214561695,4
214561704,45
214561710,23
214561715,36
214561717,49
214561719,34
214561775,767
214561888,2
214561937,3
214561970,1
214561974,8
214561991,10
214561997,22
214562006,1
214563133,6
214563144,33
214563182,448
214563195,36
214563212,13
214563236,23
214563238,37
214563242,4
214563253,2
214563262,49
214563264,7
214563285,60
214563335,116
214563337,14
214564247,54
214564305,9
214564320,78
214564380,429
214564382,474
214564387,594
214564449,6
214564451,56
214564455,4
214564475,27
214564490,4
214564507,3
214564509,2
214564520,2
214564522,2
214564524,3
214564528,2
214564530,3
214564535,2
214564537,2
214564567,4
214564592,1
214564650,13
214564652,3
214564655,3
214564659,17
214564687,93
214564693,12
214564706,41
214564708,29
214564710,14
214564740,1
214564747,18
214564749,4
214564800,2
214564802,6
214564805,3
214564807,19
214564809,2
214564813,1
214564815,1
214564820,15
214564822,1
214564826,14
214565435,1
214565473,28
214565475,5
214565501,26
214565510,41
214565512,135
214565522,28
214565527,12
214565535,53
214565542,14
214565546,36
214565557,90
214565578,22
214565591,4
214565593,17
214565602,14
214565621,53
214565623,77
214565634,3
214565720,30
214565726,8
214567005,8
214567010,21
214567014,11
214567016,3
214567018,5
214567031,8
214567040,12
214567044,7
214567048,11
214567050,32
214567052,17
214567057,22
214567065,30
214567072,97
214567074,21
214567076,14
214567078,46
214567080,16
214567085,49
214567089,59
214567095,62
214567097,19
214567100,122
214567106,18
214567108,36
214567115,33
214567117,13
214567198,27
214567215,1129
214567327,1007
214567329,1232
214567331,91
214567333,1028
214567335,15
214567348,1
214567376,66
214567378,5
214567404,137
214567408,55
214567410,119
214567415,3
214567417,58
214567419,92
214567421,8
214567614,1
214567875,2
214568090,58
214568098,5
214568102,11
214568107,1
214568109,9
214568111,1
214568117,10
214568120,8
214568122,1
214568124,3
214568400,10
214568402,7
214569155,18
214569202,25
214569204,11
214569210,7
214569215,7
214569219,7
214569230,10
214569234,9
214569238,5
214569240,48
214569260,2
214569287,8
214569465,3
214569474,15
214569534,12
214569707,58
214569714,27
214569716,44
214569729,115
214569913,40
214569915,52
214570517,42
214570547,129
214570871,1
214570873,8
214570877,6
214570895,21
214570963,27
214570972,3
214571002,2
214571006,131
214571010,100
214571015,18
214571019,8
214571143,51
214571152,4
214571188,178
214571246,22
214571276,4
214571370,10
214571402,84
214571413,32
214571835,1
214571850,1
214571893,37
214571895,39
214571897,18
214571900,39
214571904,331
214571932,21
214571934,12
214572028,2
214572182,53
214572210,12
214572212,9
214572219,1
214572230,86
214572234,25
214572240,9
214572245,10
214572247,2
214572255,9
214572264,21
214572302,2
214572320,15
214572326,17
214572328,35
214572330,1
214572345,10
214572377,65
214572392,37
214572416,15
214572433,43
214572446,2
214572448,40
214572452,22
214572463,11
214572480,8
214572538,12
214572540,3
214572650,2
214572658,2
214572660,2
214572669,1
214572677,6
214572680,3
214572682,3
214572686,1
214572688,1
214572697,1
214572705,5
214572712,5
214572714,5
214572718,2
214572720,9
214572722,8
214572725,2
214572729,2
214572731,3
214572735,2
214572744,6
214572748,1
214572750,2
214572800,6
214572832,2
214572834,1
214572838,4
214572847,2
214572851,1
214572855,2
214572962,1
214572969,1
214572973,1
214572986,1
214573001,90
214573007,1
214573016,2
214573059,85
214573123,160
214573142,2
214573149,6
214573168,73
214573170,25
214573230,93
214573241,16
214573243,1
214573258,9
214573277,32
214573280,2
214573288,60
214573290,27
214573305,49
214573310,17
214573312,42
214573350,550
214573352,6
214573357,86
214573359,82
214573494,20
214573502,1
214573522,9
214573552,10
214573560,14
214573582,14
214573588,4
214573590,31
214573607,60
214573612,534
214573616,14
214573629,5
214573820,14
214573843,8
214573858,7
214573865,25
214573882,3
214573884,5
214574085,9
214574117,4
214574122,4
214574124,23
214574126,11
214574128,3
214574130,24
214574135,10
214574137,59
214574139,4
214574141,6
214574145,52
214574147,21
214574150,49
214574175,1
214574233,8
214574242,6
214574246,1
214574248,3
214574544,13
214574561,11
214574578,3
214574591,1
214574593,4
214574600,1
214574602,3
214574604,1
214574608,1
214574615,2
214574617,10
214574627,3
214574655,2
214574657,7
214574664,6
214574670,34
214574672,67
214574692,1
214574726,2
214574754,4
214574760,6
214574777,404
214574792,20
214574799,9
214574822,2
214574825,37
214574852,1
214574855,2
214574900,9
214574906,25
214574912,5
214574917,11
214575065,13
214575084,2
214575088,32
214575103,52
214575112,12
214575125,18
214575146,3
214575165,16
214575170,8
214575172,8
214575178,1
214575193,576
214575206,65
214575225,6
214575240,3
214575266,9
214575268,27
214575270,5
214575279,59
214575298,29
214575307,8
214575309,20
214575311,33
214575332,1
214575347,57
214575369,27
214575431,9
214575491,133
214575530,9
214575641,1
214575665,51
214575667,75
214575722,12
214575729,11
214575761,43
214575763,85
214576196,12
214576198,12
214576217,16
214576226,2
214576228,1
214576230,4
214576235,9
214576237,3
214576260,2
214576265,4
214576325,2
214576327,4
214576355,15
214576389,1
214576423,9
214576432,68
214576487,27
214576500,34
214576515,18
214576520,22
214576545,76
214576582,2
214576588,1
214576590,16
214576607,26
214576610,8
214576631,1
214576693,6
214576700,1
214576740,1
214576742,9
214576749,3
214576755,7
214576777,69
214576783,8
214576787,16
214576839,15
214576860,2
214576873,1
214576875,2
214576890,93
214576892,38
214576899,12
214576925,7
214576935,1
214576950,44
214576982,48
214577025,90
214577057,236
214577062,1
214577293,34
214577302,1
214577334,31
214577340,31
214577387,16
214577415,8
214577417,4
214577422,1
214577443,7
214577445,4
214577450,38
214577477,3
214577490,40
214577495,247
214577503,3
214577505,3
214577512,79
214577518,78
214577535,5
214577567,12
214577572,5
214577578,2
214577585,3
214577589,7
214577591,5
214577593,1
214577604,8
214577612,18
214577709,83
214577711,7
214577717,9
214577720,4
214577732,41
214577750,77
214577799,13
214577822,13
214577945,1
214577964,2
214578007,9
214578011,571
214578135,4
214578144,2
214578148,22
214578157,3
214578159,44
214578170,8
214578176,11
214578178,76
214578230,62
214578236,6
214578238,1
214578247,8
214578249,2
214578281,11
214578283,12
214578285,1
214578290,4
214578294,2
214578296,1
214578298,7
214578317,5
214578326,22
214578350,51
214578570,11
214578577,18
214578645,66
214578810,30
214578823,50
214578825,16
214578836,13
214578847,13
214579192,1
214579220,146
214579226,173
214579260,7
214579265,3
214579288,176
214579299,28
214579372,14
214579374,2
214579378,3
214579385,1
214579400,2
214579410,12
214579425,1
214579462,1
214579464,8
214579466,64
214579545,53
214579704,76
214579730,36
214579749,42
214579755,64
214579762,51
214579775,10
214579790,27
214579837,30
214579839,14
214579841,1
214579875,24
214580154,27
214580162,2
214580171,3
214580173,1
214580177,3
214580188,3
214580190,5
214580225,1
214580240,4
214580250,2
214580276,66
214580287,40
214580291,419
214580293,1175
214580297,3
214580302,80
214580304,299
214580351,114
214580355,11
214580357,65
214580360,89
214580368,16
214580370,3
214580372,12
214580377,61
214580387,49
214580413,6
214580424,85
214580458,1
214580462,74
214580465,10
214580467,34
214580469,3
214580790,110
214580801,31
214580814,39
214580885,28
214581427,291
214581444,45
214581446,41
214581482,3
214581485,12
214581489,385
214581493,4
214581504,15
214581525,2
214581530,1
214581536,23
214581551,8
214581555,1
214581566,5
214581572,56
214581575,4
214581581,24
214581587,11
214581594,15
214581596,10
214581598,3
214581607,6
214581611,193
214581613,25
214581669,16
