userID,itemID,rating,category,occupation
904,49,4,Non Veg,doctor
962,6,1,EggFood,professor
962,22,2,Veg,professor
962,39,1,Non Veg,professor
962,4,1,Non Veg,professor
962,1,1,EggFood,professor
962,11,3,Drinks,professor
962,11,1,Drinks,professor
541,6,4,EggFood,educator
541,25,4,Drinks,educator
541,2,2,Non Veg,educator
541,12,2,Drinks,educator
541,7,1,Drinks,educator
210,6,3,EggFood,student
210,19,1,Non Veg,student
210,19,1,Non Veg,student
210,38,2,Non Veg,student
210,4,2,Non Veg,student
210,45,2,Non Veg,student
521,6,4,EggFood,educator
521,3,1,Non Veg,educator
521,42,1,Non Veg,educator
521,42,3,Non Veg,educator
521,23,4,Veg,educator
521,37,4,Veg,educator
521,24,4,Veg,educator
521,20,3,Veg,educator
521,5,2,Non Veg,educator
521,1,2,EggFood,educator
1973,6,1,EggFood,scientist
1973,25,3,Drinks,scientist
1973,42,1,Non Veg,scientist
1973,48,3,Bakery,scientist
1973,23,4,Veg,scientist
1973,37,3,Veg,scientist
1973,12,3,Drinks,scientist
1973,49,1,Non Veg,scientist
1973,33,2,SeaFood,scientist
1973,29,4,Non Veg,scientist
393,6,1,EggFood,scientist
393,17,2,Bakery,scientist
393,30,1,SeaFood,scientist
768,6,2,EggFood,dancer
768,47,3,Veg,dancer
768,9,1,Drinks,dancer
768,37,3,Veg,dancer
768,20,4,Veg,dancer
768,49,4,Non Veg,dancer
768,33,4,SeaFood,dancer
768,29,1,Non Veg,dancer
1039,6,1,EggFood,sportsperson
1039,39,3,Non Veg,sportsperson
1039,39,2,Non Veg,sportsperson
1039,3,1,Non Veg,sportsperson
1039,37,4,Veg,sportsperson
1039,12,1,Drinks,sportsperson
1039,45,4,Non Veg,sportsperson
1039,31,1,Non Veg,sportsperson
513,6,4,EggFood,scientist
513,27,4,Bakery,scientist
513,18,1,Bakery,scientist
1369,6,4,EggFood,sportsperson
1369,21,1,Veg,sportsperson
1369,37,3,Veg,sportsperson
1369,12,4,Drinks,sportsperson
1369,5,1,Non Veg,sportsperson
1369,33,4,SeaFood,sportsperson
1369,1,1,EggFood,sportsperson
553,6,2,EggFood,scientist
553,46,3,Veg,scientist
553,46,4,Veg,scientist
553,44,1,Non Veg,scientist
553,40,4,Veg,scientist
958,6,1,EggFood,dancer
958,3,1,Non Veg,dancer
958,7,1,Drinks,dancer
958,44,3,Non Veg,dancer
958,36,2,SeaFood,dancer
463,6,1,EggFood,scientist
463,22,3,Veg,scientist
463,27,2,Bakery,scientist
463,17,2,Bakery,scientist
463,14,2,Drinks,scientist
463,43,4,Veg,scientist
463,36,3,SeaFood,scientist
1952,6,1,EggFood,professor
1952,16,4,Drinks,professor
1952,19,2,Non Veg,professor
1952,10,1,Drinks,professor
1952,37,4,Veg,professor
1952,7,3,Drinks,professor
1952,33,1,SeaFood,professor
1627,6,2,EggFood,musician
1627,30,1,SeaFood,musician
1627,12,4,Drinks,musician
1627,4,1,Non Veg,musician
1627,26,1,Drinks,musician
526,6,3,EggFood,architecturer
526,16,1,Drinks,architecturer
526,9,4,Drinks,architecturer
526,12,4,Drinks,architecturer
526,49,4,Non Veg,architecturer
526,44,3,Non Veg,architecturer
526,44,2,Non Veg,architecturer
526,13,1,Drinks,architecturer
1029,6,2,EggFood,sportsperson
1029,38,3,Non Veg,sportsperson
1029,49,2,Non Veg,sportsperson
1029,32,3,SeaFood,sportsperson
1029,45,2,Non Veg,sportsperson
1029,41,2,Veg,sportsperson
1540,6,1,EggFood,student
1540,47,3,Veg,student
1540,9,3,Drinks,student
1540,24,4,Veg,student
1540,40,4,Veg,student
413,6,4,EggFood,scientist
413,4,2,Non Veg,scientist
439,6,3,EggFood,sportsperson
439,48,4,Bakery,sportsperson
439,45,4,Non Veg,sportsperson
439,41,3,Veg,sportsperson
439,41,4,Veg,sportsperson
439,13,4,Drinks,sportsperson
439,29,2,Non Veg,sportsperson
775,6,4,EggFood,engineer
775,3,4,Non Veg,engineer
775,48,1,Bakery,engineer
775,24,3,Veg,engineer
775,32,4,SeaFood,engineer
775,45,2,Non Veg,engineer
1673,6,4,EggFood,scientist
1673,43,4,Veg,scientist
1673,28,2,Drinks,scientist
1408,6,3,EggFood,dancer
1408,16,4,Drinks,dancer
1408,34,3,SeaFood,dancer
1408,23,4,Veg,dancer
1408,4,2,Non Veg,dancer
1408,41,3,Veg,dancer
104,6,3,EggFood,doctor
104,19,4,Non Veg,doctor
104,23,3,Veg,doctor
104,7,2,Drinks,doctor
104,32,4,SeaFood,doctor
104,11,1,Drinks,doctor
430,6,4,EggFood,student
430,25,2,Drinks,student
430,27,2,Bakery,student
430,21,3,Veg,student
430,48,3,Bakery,student
430,36,2,SeaFood,student
430,8,2,Drinks,student
259,6,1,EggFood,sportsperson
259,22,4,Veg,sportsperson
259,17,2,Bakery,sportsperson
259,48,3,Bakery,sportsperson
259,33,1,SeaFood,sportsperson
259,18,4,Bakery,sportsperson
880,6,1,EggFood,student
880,19,3,Non Veg,student
880,30,1,SeaFood,student
880,28,4,Drinks,student
880,36,2,SeaFood,student
880,26,3,Drinks,student
1042,6,3,EggFood,professor
1042,34,2,SeaFood,professor
411,6,4,EggFood,educator
411,18,4,Bakery,educator
623,6,3,EggFood,scientist
623,25,4,Drinks,scientist
623,25,2,Drinks,scientist
623,25,3,Drinks,scientist
623,27,4,Bakery,scientist
623,12,3,Drinks,scientist
623,7,4,Drinks,scientist
623,46,1,Veg,scientist
623,45,2,Non Veg,scientist
623,41,1,Veg,scientist
623,35,4,SeaFood,scientist
623,1,4,EggFood,scientist
1216,6,3,EggFood,architecturer
1216,39,1,Non Veg,architecturer
1216,27,2,Bakery,architecturer
1216,14,1,Drinks,architecturer
1216,30,1,SeaFood,architecturer
1216,23,1,Veg,architecturer
1216,15,3,Drinks,architecturer
1311,6,2,EggFood,educator
1311,46,2,Veg,educator
1311,5,3,Non Veg,educator
1311,33,3,SeaFood,educator
1311,1,3,EggFood,educator
1311,1,4,EggFood,educator
1311,1,1,EggFood,educator
1776,22,4,Veg,architecturer
1776,10,3,Drinks,architecturer
1776,46,3,Veg,architecturer
1776,18,3,Bakery,architecturer
1657,22,4,Veg,musician
1657,16,2,Drinks,musician
1657,24,3,Veg,musician
1657,46,3,Veg,musician
1657,33,1,SeaFood,musician
1657,8,4,Drinks,musician
1657,18,4,Bakery,musician
846,22,1,Veg,architecturer
846,48,2,Bakery,architecturer
846,49,1,Non Veg,architecturer
846,46,1,Veg,architecturer
846,44,2,Non Veg,architecturer
219,22,1,Veg,sportsperson
219,25,4,Drinks,sportsperson
219,16,4,Drinks,sportsperson
219,38,1,Non Veg,sportsperson
219,32,3,SeaFood,sportsperson
219,41,3,Veg,sportsperson
219,8,1,Drinks,sportsperson
219,29,4,Non Veg,sportsperson
1498,22,4,Veg,dancer
1498,34,3,SeaFood,dancer
1498,43,3,Veg,dancer
1498,4,3,Non Veg,dancer
1498,4,1,Non Veg,dancer
1498,44,3,Non Veg,dancer
1667,22,2,Veg,musician
1667,23,4,Veg,musician
1667,44,1,Non Veg,musician
1667,31,2,Non Veg,musician
1667,1,4,EggFood,musician
674,22,4,Veg,doctor
674,34,1,SeaFood,doctor
674,24,4,Veg,doctor
674,35,4,SeaFood,doctor
1596,22,2,Veg,architecturer
1596,7,3,Drinks,architecturer
1596,20,1,Veg,architecturer
1596,32,2,SeaFood,architecturer
1596,33,2,SeaFood,architecturer
1385,22,2,Veg,engineer
1385,16,4,Drinks,engineer
1385,9,3,Drinks,engineer
1385,23,3,Veg,engineer
1385,5,3,Non Veg,engineer
1385,41,2,Veg,engineer
1385,29,2,Non Veg,engineer
1385,11,3,Drinks,engineer
923,22,1,Veg,scientist
923,25,3,Drinks,scientist
923,27,4,Bakery,scientist
923,42,3,Non Veg,scientist
923,46,2,Veg,scientist
923,11,2,Drinks,scientist
1893,22,2,Veg,scientist
1893,17,4,Bakery,scientist
1893,30,3,SeaFood,scientist
1893,10,4,Drinks,scientist
1893,10,3,Drinks,scientist
1893,28,1,Drinks,scientist
1893,32,1,SeaFood,scientist
1893,18,4,Bakery,scientist
1367,22,4,Veg,musician
1367,21,3,Veg,musician
1367,20,1,Veg,musician
1367,49,2,Non Veg,musician
1367,33,2,SeaFood,musician
1367,45,4,Non Veg,musician
1371,22,2,Veg,educator
1371,27,4,Bakery,educator
1371,28,1,Drinks,educator
1371,12,3,Drinks,educator
1371,49,3,Non Veg,educator
1371,40,3,Veg,educator
1371,11,2,Drinks,educator
525,22,1,Veg,engineer
525,27,1,Bakery,engineer
525,47,3,Veg,engineer
525,48,2,Bakery,engineer
525,24,3,Veg,engineer
525,20,4,Veg,engineer
525,20,4,Veg,engineer
525,45,1,Non Veg,engineer
525,35,4,SeaFood,engineer
1680,22,3,Veg,student
1680,17,4,Bakery,student
1680,34,1,SeaFood,student
1680,21,4,Veg,student
1680,8,2,Drinks,student
1595,22,2,Veg,engineer
1595,17,1,Bakery,engineer
1595,14,3,Drinks,engineer
1595,48,2,Bakery,engineer
1595,7,3,Drinks,engineer
1595,20,2,Veg,engineer
1595,31,1,Non Veg,engineer
1470,22,3,Veg,student
1470,5,4,Non Veg,student
1470,41,3,Veg,student
1470,8,4,Drinks,student
420,22,3,Veg,student
420,37,3,Veg,student
420,31,1,Non Veg,student
420,35,4,SeaFood,student
420,35,1,SeaFood,student
420,29,3,Non Veg,student
48,22,3,Veg,dancer
48,22,4,Veg,dancer
48,39,1,Non Veg,dancer
48,19,4,Non Veg,dancer
48,10,1,Drinks,dancer
48,46,2,Veg,dancer
48,33,3,SeaFood,dancer
48,18,2,Bakery,dancer
48,1,4,EggFood,dancer
48,11,4,Drinks,dancer
1687,22,2,Veg,musician
1687,16,1,Drinks,musician
1687,21,4,Veg,musician
1687,31,1,Non Veg,musician
1687,18,4,Bakery,musician
1481,22,1,Veg,educator
1481,21,3,Veg,educator
1481,23,4,Veg,educator
1481,20,1,Veg,educator
1533,22,1,Veg,scientist
1533,22,4,Veg,scientist
1533,48,3,Bakery,scientist
1533,2,1,Non Veg,scientist
1533,43,3,Veg,scientist
1533,20,2,Veg,scientist
1533,40,4,Veg,scientist
1533,40,2,Veg,scientist
1533,41,4,Veg,scientist
1533,13,3,Drinks,scientist
574,22,2,Veg,doctor
574,27,4,Bakery,doctor
574,3,2,Non Veg,doctor
574,3,4,Non Veg,doctor
574,42,4,Non Veg,doctor
574,38,4,Non Veg,doctor
574,12,4,Drinks,doctor
574,7,2,Drinks,doctor
574,44,4,Non Veg,doctor
574,33,2,SeaFood,doctor
574,45,3,Non Veg,doctor
826,22,4,Veg,architecturer
826,22,4,Veg,architecturer
826,27,3,Bakery,architecturer
826,27,1,Bakery,architecturer
826,37,3,Veg,architecturer
826,32,1,SeaFood,architecturer
826,18,2,Bakery,architecturer
826,26,3,Drinks,architecturer
826,11,2,Drinks,architecturer
1798,22,2,Veg,dancer
1798,17,2,Bakery,dancer
1798,21,3,Veg,dancer
1798,7,1,Drinks,dancer
1798,36,4,SeaFood,dancer
1798,29,3,Non Veg,dancer
1798,11,3,Drinks,dancer
360,22,3,Veg,student
360,34,3,SeaFood,student
360,2,2,Non Veg,student
360,2,1,Non Veg,student
360,37,2,Veg,student
360,7,1,Drinks,student
360,13,2,Drinks,student
360,13,2,Drinks,student
557,22,2,Veg,musician
557,30,4,SeaFood,musician
557,20,2,Veg,musician
557,49,4,Non Veg,musician
557,29,1,Non Veg,musician
975,22,3,Veg,engineer
975,34,3,SeaFood,engineer
975,38,2,Non Veg,engineer
975,44,2,Non Veg,engineer
975,36,2,SeaFood,engineer
230,22,1,Veg,student
230,14,1,Drinks,student
230,23,3,Veg,student
230,41,4,Veg,student
230,29,1,Non Veg,student
376,22,2,Veg,architecturer
376,16,2,Drinks,architecturer
376,48,2,Bakery,architecturer
376,43,3,Veg,architecturer
376,32,4,SeaFood,architecturer
376,31,4,Non Veg,architecturer
1796,22,2,Veg,architecturer
1796,42,2,Non Veg,architecturer
1796,34,4,SeaFood,architecturer
1796,10,4,Drinks,architecturer
1796,23,1,Veg,architecturer
1796,36,2,SeaFood,architecturer
1796,35,2,SeaFood,architecturer
884,22,1,Veg,doctor
884,22,1,Veg,doctor
884,16,4,Drinks,doctor
884,2,2,Non Veg,doctor
884,28,4,Drinks,doctor
1775,22,1,Veg,engineer
1775,38,4,Non Veg,engineer
1775,43,1,Veg,engineer
1775,37,2,Veg,engineer
1775,20,4,Veg,engineer
1775,49,2,Non Veg,engineer
1775,1,2,EggFood,engineer
1062,22,3,Veg,professor
1062,14,1,Drinks,professor
1062,49,2,Non Veg,professor
1062,44,1,Non Veg,professor
1062,31,4,Non Veg,professor
1062,11,1,Drinks,professor
1062,11,3,Drinks,professor
66,22,3,Veg,architecturer
66,39,3,Non Veg,architecturer
66,9,1,Drinks,architecturer
66,12,3,Drinks,architecturer
66,20,3,Veg,architecturer
66,44,1,Non Veg,architecturer
66,40,3,Veg,architecturer
1742,22,1,Veg,professor
1742,20,1,Veg,professor
1742,5,4,Non Veg,professor
1067,22,2,Veg,musician
1067,42,4,Non Veg,musician
1067,30,4,SeaFood,musician
1067,46,1,Veg,musician
1207,22,1,Veg,musician
1207,49,2,Non Veg,musician
446,22,2,Veg,architecturer
446,42,2,Non Veg,architecturer
446,21,1,Veg,architecturer
446,43,2,Veg,architecturer
446,28,3,Drinks,architecturer
446,5,1,Non Veg,architecturer
446,31,2,Non Veg,architecturer
446,18,2,Bakery,architecturer
285,22,2,Veg,engineer
285,25,4,Drinks,engineer
285,19,1,Non Veg,engineer
285,17,1,Bakery,engineer
285,34,3,SeaFood,engineer
285,38,1,Non Veg,engineer
285,23,2,Veg,engineer
285,12,3,Drinks,engineer
285,24,4,Veg,engineer
285,46,2,Veg,engineer
1670,22,2,Veg,student
1670,27,3,Bakery,student
1670,7,1,Drinks,student
1670,49,3,Non Veg,student
1670,8,2,Drinks,student
1935,22,2,Veg,engineer
1935,25,3,Drinks,engineer
1935,27,3,Bakery,engineer
1935,7,4,Drinks,engineer
170,22,3,Veg,student
170,39,2,Non Veg,student
170,32,4,SeaFood,student
170,46,2,Veg,student
170,44,1,Non Veg,student
170,15,2,Drinks,student
170,40,3,Veg,student
1507,22,4,Veg,musician
1507,10,2,Drinks,musician
1507,20,3,Veg,musician
1507,44,4,Non Veg,musician
1507,41,1,Veg,musician
1507,36,3,SeaFood,musician
1423,22,2,Veg,scientist
1423,9,2,Drinks,scientist
1423,9,2,Drinks,scientist
1423,3,4,Non Veg,scientist
1423,21,4,Veg,scientist
1423,38,2,Non Veg,scientist
1423,36,1,SeaFood,scientist
1423,31,3,Non Veg,scientist
272,22,2,Veg,professor
272,39,2,Non Veg,professor
272,47,3,Veg,professor
272,3,2,Non Veg,professor
272,43,4,Veg,professor
272,49,1,Non Veg,professor
272,40,3,Veg,professor
898,22,1,Veg,dancer
898,3,1,Non Veg,dancer
898,30,4,SeaFood,dancer
898,28,3,Drinks,dancer
898,37,2,Veg,dancer
898,20,4,Veg,dancer
898,40,2,Veg,dancer
898,8,1,Drinks,dancer
898,35,4,SeaFood,dancer
898,26,3,Drinks,dancer
1329,22,1,Veg,sportsperson
1329,37,1,Veg,sportsperson
1329,5,3,Non Veg,sportsperson
1329,40,1,Veg,sportsperson
1329,40,2,Veg,sportsperson
822,22,3,Veg,professor
822,28,2,Drinks,professor
822,7,3,Drinks,professor
822,13,3,Drinks,professor
1733,22,2,Veg,scientist
1733,28,3,Drinks,scientist
1733,46,1,Veg,scientist
1733,33,1,SeaFood,scientist
1733,8,1,Drinks,scientist
1187,22,3,Veg,musician
1187,16,1,Drinks,musician
1187,17,3,Bakery,musician
1187,3,1,Non Veg,musician
1187,2,4,Non Veg,musician
1187,5,1,Non Veg,musician
1187,13,1,Drinks,musician
1187,8,2,Drinks,musician
1541,22,1,Veg,educator
1541,24,4,Veg,educator
1541,15,3,Drinks,educator
1637,22,4,Veg,musician
1637,5,2,Non Veg,musician
1637,35,3,SeaFood,musician
1876,22,1,Veg,architecturer
1876,34,2,SeaFood,architecturer
1876,21,4,Veg,architecturer
1876,15,2,Drinks,architecturer
1876,5,3,Non Veg,architecturer
1876,40,2,Veg,architecturer
643,22,4,Veg,scientist
643,3,4,Non Veg,scientist
643,15,1,Drinks,scientist
643,8,1,Drinks,scientist
1254,22,4,Veg,doctor
1254,43,4,Veg,doctor
1254,49,4,Non Veg,doctor
1254,33,1,SeaFood,doctor
1254,36,3,SeaFood,doctor
1254,29,1,Non Veg,doctor
1471,22,4,Veg,educator
1471,39,1,Non Veg,educator
1471,17,4,Bakery,educator
1471,21,3,Veg,educator
1471,38,4,Non Veg,educator
1471,10,1,Drinks,educator
1471,24,1,Veg,educator
1471,29,3,Non Veg,educator
1323,22,3,Veg,scientist
1323,30,2,SeaFood,scientist
1323,37,1,Veg,scientist
647,22,1,Veg,musician
647,39,3,Non Veg,musician
647,17,4,Bakery,musician
647,9,4,Drinks,musician
647,4,2,Non Veg,musician
647,5,2,Non Veg,musician
647,5,1,Non Veg,musician
647,13,3,Drinks,musician
1272,22,2,Veg,professor
1272,14,3,Drinks,professor
1272,13,2,Drinks,professor
1272,13,2,Drinks,professor
1295,22,2,Veg,engineer
1295,19,2,Non Veg,engineer
1295,23,3,Veg,engineer
1295,20,3,Veg,engineer
1295,41,3,Veg,engineer
1295,18,1,Bakery,engineer
388,22,1,Veg,dancer
388,47,4,Veg,dancer
388,3,3,Non Veg,dancer
388,40,4,Veg,dancer
1929,22,1,Veg,sportsperson
1929,9,3,Drinks,sportsperson
1929,49,3,Non Veg,sportsperson
641,22,1,Veg,educator
641,25,2,Drinks,educator
641,47,1,Veg,educator
641,7,1,Drinks,educator
959,22,2,Veg,sportsperson
959,23,1,Veg,sportsperson
959,5,2,Non Veg,sportsperson
959,45,4,Non Veg,sportsperson
959,8,4,Drinks,sportsperson
959,8,3,Drinks,sportsperson
959,35,3,SeaFood,sportsperson
959,11,3,Drinks,sportsperson
1916,22,1,Veg,architecturer
1916,17,1,Bakery,architecturer
1916,9,1,Drinks,architecturer
1916,34,2,SeaFood,architecturer
1916,38,2,Non Veg,architecturer
1916,5,1,Non Veg,architecturer
1916,41,1,Veg,architecturer
1916,1,4,EggFood,architecturer
405,22,1,Veg,engineer
405,19,3,Non Veg,engineer
405,3,1,Non Veg,engineer
405,34,3,SeaFood,engineer
405,23,1,Veg,engineer
405,5,2,Non Veg,engineer
405,41,4,Veg,engineer
405,36,4,SeaFood,engineer
820,22,1,Veg,student
820,27,1,Bakery,student
820,42,3,Non Veg,student
820,28,3,Drinks,student
820,32,3,SeaFood,student
820,15,4,Drinks,student
820,26,1,Drinks,student
59,22,3,Veg,sportsperson
59,25,4,Drinks,sportsperson
59,34,2,SeaFood,sportsperson
59,20,2,Veg,sportsperson
59,41,1,Veg,sportsperson
1421,22,3,Veg,educator
1421,39,1,Non Veg,educator
1421,21,1,Veg,educator
1421,38,1,Non Veg,educator
1421,12,1,Drinks,educator
1421,24,3,Veg,educator
1421,24,4,Veg,educator
1421,33,3,SeaFood,educator
1421,45,4,Non Veg,educator
629,22,3,Veg,sportsperson
629,9,3,Drinks,sportsperson
629,14,4,Drinks,sportsperson
629,8,3,Drinks,sportsperson
496,22,4,Veg,architecturer
496,16,3,Drinks,architecturer
496,43,2,Veg,architecturer
496,23,2,Veg,architecturer
496,32,2,SeaFood,architecturer
496,26,3,Drinks,architecturer
143,22,4,Veg,scientist
143,39,4,Non Veg,scientist
143,47,3,Veg,scientist
143,3,3,Non Veg,scientist
143,44,4,Non Veg,scientist
143,5,2,Non Veg,scientist
143,26,3,Drinks,scientist
1597,22,2,Veg,musician
1597,9,4,Drinks,musician
1597,2,2,Non Veg,musician
1597,43,3,Veg,musician
1597,23,1,Veg,musician
1597,20,1,Veg,musician
1597,41,1,Veg,musician
1597,31,4,Non Veg,musician
1597,35,3,SeaFood,musician
1031,22,4,Veg,educator
1031,25,1,Drinks,educator
1031,14,1,Drinks,educator
1031,24,3,Veg,educator
1031,49,4,Non Veg,educator
475,22,1,Veg,engineer
475,17,2,Bakery,engineer
475,17,1,Bakery,engineer
475,2,3,Non Veg,engineer
475,10,4,Drinks,engineer
1101,22,1,Veg,educator
1101,39,1,Non Veg,educator
1101,27,2,Bakery,educator
1101,34,1,SeaFood,educator
1101,10,3,Drinks,educator
1101,49,2,Non Veg,educator
1101,49,3,Non Veg,educator
1101,35,1,SeaFood,educator
69,22,4,Veg,sportsperson
69,42,4,Non Veg,sportsperson
69,14,3,Drinks,sportsperson
69,44,4,Non Veg,sportsperson
69,15,1,Drinks,sportsperson
69,36,1,SeaFood,sportsperson
69,26,4,Drinks,sportsperson
1830,22,2,Veg,student
1830,9,3,Drinks,student
1830,9,3,Drinks,student
1830,41,2,Veg,student
71,22,4,Veg,educator
71,9,1,Drinks,educator
71,3,3,Non Veg,educator
71,7,3,Drinks,educator
71,7,4,Drinks,educator
71,49,2,Non Veg,educator
71,32,3,SeaFood,educator
71,33,2,SeaFood,educator
71,45,4,Non Veg,educator
71,11,3,Drinks,educator
991,22,3,Veg,educator
991,39,1,Non Veg,educator
991,9,3,Drinks,educator
991,5,3,Non Veg,educator
991,13,4,Drinks,educator
991,18,1,Bakery,educator
991,18,1,Bakery,educator
991,26,3,Drinks,educator
1833,22,1,Veg,scientist
1833,27,2,Bakery,scientist
1833,21,4,Veg,scientist
1833,15,2,Drinks,scientist
1833,5,1,Non Veg,scientist
1833,26,4,Drinks,scientist
1188,22,2,Veg,dancer
1188,16,3,Drinks,dancer
1188,17,3,Bakery,dancer
1188,3,4,Non Veg,dancer
1188,7,4,Drinks,dancer
1188,4,4,Non Veg,dancer
1188,20,1,Veg,dancer
1188,32,1,SeaFood,dancer
1188,13,2,Drinks,dancer
1188,26,4,Drinks,dancer
701,22,3,Veg,educator
701,3,3,Non Veg,educator
701,34,4,SeaFood,educator
701,14,4,Drinks,educator
701,2,3,Non Veg,educator
701,20,3,Veg,educator
701,44,4,Non Veg,educator
1156,22,2,Veg,architecturer
1156,16,4,Drinks,architecturer
1156,12,2,Drinks,architecturer
1156,7,1,Drinks,architecturer
1156,36,2,SeaFood,architecturer
1114,22,2,Veg,doctor
1114,42,1,Non Veg,doctor
1114,28,1,Drinks,doctor
1114,7,4,Drinks,doctor
279,22,1,Veg,sportsperson
279,19,2,Non Veg,sportsperson
279,3,3,Non Veg,sportsperson
279,36,4,SeaFood,sportsperson
1948,22,2,Veg,dancer
1948,27,1,Bakery,dancer
1948,17,1,Bakery,dancer
1948,26,1,Drinks,dancer
440,22,4,Veg,student
584,22,3,Veg,doctor
584,42,4,Non Veg,doctor
584,20,1,Veg,doctor
584,44,2,Non Veg,doctor
584,44,3,Non Veg,doctor
584,41,4,Veg,doctor
584,11,4,Drinks,doctor
1405,22,3,Veg,engineer
1405,39,3,Non Veg,engineer
1405,34,3,SeaFood,engineer
1405,14,4,Drinks,engineer
1405,12,4,Drinks,engineer
1405,20,4,Veg,engineer
1405,36,4,SeaFood,engineer
1405,36,4,SeaFood,engineer
1075,22,3,Veg,engineer
1075,38,4,Non Veg,engineer
1228,22,3,Veg,dancer
1228,43,1,Veg,dancer
1228,28,3,Drinks,dancer
1228,18,4,Bakery,dancer
1494,22,2,Veg,doctor
1494,42,1,Non Veg,doctor
1494,41,4,Veg,doctor
1494,31,2,Non Veg,doctor
1309,22,3,Veg,sportsperson
1309,47,4,Veg,sportsperson
1309,20,4,Veg,sportsperson
1309,46,1,Veg,sportsperson
1309,36,4,SeaFood,sportsperson
152,22,4,Veg,professor
1463,22,2,Veg,scientist
1463,20,3,Veg,scientist
1169,22,3,Veg,sportsperson
1169,22,4,Veg,sportsperson
1169,19,1,Non Veg,sportsperson
1169,34,1,SeaFood,sportsperson
1169,7,3,Drinks,sportsperson
1169,4,2,Non Veg,sportsperson
1169,41,4,Veg,sportsperson
1169,29,3,Non Veg,sportsperson
690,22,2,Veg,student
690,42,3,Non Veg,student
690,10,3,Drinks,student
690,32,3,SeaFood,student
690,36,3,SeaFood,student
690,8,2,Drinks,student
501,22,1,Veg,educator
501,9,2,Drinks,educator
501,10,2,Drinks,educator
501,37,4,Veg,educator
501,37,1,Veg,educator
501,4,3,Non Veg,educator
501,44,2,Non Veg,educator
501,40,2,Veg,educator
501,31,1,Non Veg,educator
501,18,4,Bakery,educator
501,35,4,SeaFood,educator
183,22,2,Veg,scientist
183,39,3,Non Veg,scientist
183,39,2,Non Veg,scientist
183,32,4,SeaFood,scientist
183,35,2,SeaFood,scientist
183,29,3,Non Veg,scientist
94,22,2,Veg,doctor
94,21,4,Veg,doctor
94,30,2,SeaFood,doctor
94,28,3,Drinks,doctor
94,37,4,Veg,doctor
94,7,3,Drinks,doctor
94,7,3,Drinks,doctor
94,24,3,Veg,doctor
94,40,1,Veg,doctor
94,41,3,Veg,doctor
94,8,4,Drinks,doctor
94,31,1,Non Veg,doctor
856,22,2,Veg,architecturer
856,48,2,Bakery,architecturer
856,30,1,SeaFood,architecturer
856,49,4,Non Veg,architecturer
856,41,3,Veg,architecturer
856,13,3,Drinks,architecturer
856,1,1,EggFood,architecturer
80,22,1,Veg,student
80,3,1,Non Veg,student
80,42,2,Non Veg,student
80,30,2,SeaFood,student
80,32,2,SeaFood,student
80,5,2,Non Veg,student
1819,22,4,Veg,sportsperson
1819,27,3,Bakery,sportsperson
1819,2,3,Non Veg,sportsperson
1819,32,3,SeaFood,sportsperson
1819,46,2,Veg,sportsperson
1819,31,1,Non Veg,sportsperson
1819,35,4,SeaFood,sportsperson
1683,22,1,Veg,scientist
1683,17,4,Bakery,scientist
1683,7,3,Drinks,scientist
1683,8,2,Drinks,scientist
1313,22,2,Veg,scientist
1313,25,3,Drinks,scientist
1313,16,3,Drinks,scientist
1313,40,4,Veg,scientist
234,22,1,Veg,doctor
234,4,2,Non Veg,doctor
234,31,1,Non Veg,doctor
1612,22,1,Veg,professor
1612,19,1,Non Veg,professor
